store_code,city,province,week_ending,avg_temp,max_temp,total_precip,sunshine_hours,rain_days,snow_days,bad_weather_days
CP39,Joliette,QC,2024-04-14,8.86,21.5,45.1,54.43,5,0,5
CP39,Joliette,QC,2024-04-21,6.9,13.8,10.0,65.86,4,1,5
CP39,Joliette,QC,2024-04-28,6.53,20.5,20.0,72.96,2,1,3
CP39,Joliette,QC,2024-05-05,10.09,18.8,24.2,50.83,5,0,5
CP39,Joliette,QC,2024-05-12,12.03,21.8,8.7,80.93,5,0,5
CP39,Joliette,QC,2024-05-19,16.67,24.8,17.0,77.17,6,0,6
CP39,Joliette,QC,2024-05-26,19.36,29.3,3.8,82.84,5,0,5
CP39,Joliette,QC,2024-06-02,17.26,26.9,35.9,78.29,2,0,2
CP39,Joliette,QC,2024-06-09,20.26,29.8,32.5,85.76,4,0,4
CP39,Joliette,QC,2024-06-16,16.87,26.6,16.2,73.75,3,0,3
CP39,Joliette,QC,2024-06-23,22.87,32.8,65.1,57.25,3,0,3
CP39,Joliette,QC,2024-06-30,19.37,29.2,32.5,68.52,6,0,6
CP39,Joliette,QC,2024-07-07,22.13,28.4,30.5,82.88,5,0,5
CP39,Joliette,QC,2024-07-14,22.49,29.6,34.5,65.36,5,0,5
CP39,Joliette,QC,2024-07-21,21.73,30.6,8.9,84.72,5,0,5
CP39,Joliette,QC,2024-07-28,21.29,29.6,43.7,90.95,2,0,2
CP39,Joliette,QC,2024-08-04,24.5,32.1,22.3,80.92,5,0,5
CP39,Joliette,QC,2024-08-11,19.21,25.5,89.6,66.64,6,0,6
CP39,Joliette,QC,2024-08-18,21.41,28.6,15.2,82.51,6,0,6
CP39,Joliette,QC,2024-08-25,17.26,26.3,74.2,44.73,6,0,6
CP39,Joliette,QC,2024-09-01,19.21,28.5,13.3,71.22,4,0,4
CP39,Joliette,QC,2024-09-08,16.26,24.9,16.9,66.37,2,0,2
CP39,Joliette,QC,2024-09-15,17.14,26.9,0.0,80.35,0,0,0
CP39,Joliette,QC,2024-09-22,19.23,29.0,0.3,75.93,2,0,2
CP39,Joliette,QC,2024-09-29,15.73,22.0,15.8,45.87,3,0,3
CP39,Joliette,QC,2024-10-06,14.53,21.9,10.6,67.42,4,0,4
CP39,Joliette,QC,2024-10-13,9.5,17.8,9.0,56.72,6,0,6
CP39,Joliette,QC,2024-10-20,8.13,18.4,3.0,54.22,2,0,2
CP39,Joliette,QC,2024-10-27,9.84,22.6,5.7,62.78,2,0,2
CP39,Joliette,QC,2024-11-03,7.39,22.4,9.0,48.4,4,0,4
CP39,Joliette,QC,2024-11-10,7.74,21.2,11.0,40.89,5,0,5
CP39,Joliette,QC,2024-11-17,2.93,12.2,13.0,57.67,2,0,2
CP39,Joliette,QC,2024-11-24,5.06,11.1,14.7,26.56,4,1,5
CP39,Joliette,QC,2024-12-01,-0.07,5.3,11.7,27.15,0,6,6
CP39,Joliette,QC,2024-12-08,-5.16,0.6,22.7,24.7,0,5,5
CP39,Joliette,QC,2024-12-15,-7.26,2.5,32.3,31.46,1,3,4
CP39,Joliette,QC,2024-12-22,-6.54,4.7,13.4,31.07,1,4,5
CP39,Joliette,QC,2024-12-29,-11.33,2.0,10.4,35.65,2,2,4
CP39,Joliette,QC,2025-01-05,-4.1,5.5,17.3,19.55,2,5,7
CP39,Joliette,QC,2025-01-12,-9.76,-4.0,6.9,27.66,0,4,4
CP39,Joliette,QC,2025-01-19,-7.34,0.9,11.6,27.88,1,5,6
CP39,Joliette,QC,2025-01-26,-16.3,-1.0,3.7,51.04,0,5,5
CP39,Joliette,QC,2025-02-02,-14.24,-0.9,8.9,40.75,0,6,6
CP39,Joliette,QC,2025-02-09,-10.73,-1.5,12.1,37.74,0,4,4
CP39,Joliette,QC,2025-02-16,-12.53,-2.7,52.1,45.48,0,4,4
CP39,Joliette,QC,2025-02-23,-11.14,-0.9,3.3,50.28,0,4,4
CP39,Joliette,QC,2025-03-02,-6.14,3.8,18.3,35.02,1,4,5
CP39,Joliette,QC,2025-03-09,-5.14,3.9,22.0,36.73,0,6,6
CP39,Joliette,QC,2025-03-16,-1.84,9.6,20.5,56.82,2,1,3
CP39,Joliette,QC,2025-03-23,0.61,15.1,4.6,64.6,2,2,4
CP39,Joliette,QC,2025-03-30,-0.77,7.5,16.5,44.81,0,7,7
CP39,Joliette,QC,2025-04-06,2.54,18.2,33.8,46.15,4,1,5
CP39,Joliette,QC,2025-04-13,1.04,16.4,12.8,58.58,0,3,3
CP39,Joliette,QC,2025-04-20,6.2,21.3,14.2,62.25,4,1,5
CP39,Joliette,QC,2025-04-27,8.0,17.5,34.9,53.66,4,1,5
CP39,Joliette,QC,2025-05-04,11.29,23.4,20.6,72.0,3,0,3
CP39,Joliette,QC,2025-05-11,11.29,21.4,21.5,45.88,5,0,5
CP39,Joliette,QC,2025-05-18,16.53,27.0,27.8,66.04,4,0,4
CP39,Joliette,QC,2025-05-25,9.56,18.3,23.5,16.63,6,0,6
CP39,Joliette,QC,2025-06-01,15.0,26.4,16.3,62.09,6,0,6
CP39,Joliette,QC,2025-06-08,18.37,28.6,0.9,94.19,2,0,2
CP39,Joliette,QC,2025-06-15,16.63,24.4,16.1,89.99,4,0,4
CP39,Joliette,QC,2025-06-22,21.47,30.5,28.6,78.07,6,0,6
CP39,Joliette,QC,2025-06-29,22.11,33.5,50.4,70.86,4,0,4
CP39,Joliette,QC,2025-07-06,21.44,30.0,33.5,75.52,5,0,5
CP39,Joliette,QC,2025-07-13,21.44,31.3,54.3,81.71,5,0,5
CP39,Joliette,QC,2025-07-20,22.5,31.4,23.9,85.47,3,0,3
CP39,Joliette,QC,2025-07-27,21.09,32.2,3.2,90.51,3,0,3
CP39,Joliette,QC,2025-08-03,21.11,29.6,11.1,89.43,3,0,3
CP39,Joliette,QC,2025-08-10,22.01,32.1,0.0,94.26,0,0,0
CP39,Joliette,QC,2025-08-17,22.77,32.6,12.9,89.01,2,0,2
CP39,Joliette,QC,2025-08-24,18.37,27.5,13.2,79.27,3,0,3
CP39,Joliette,QC,2025-08-31,15.71,23.8,35.5,64.73,3,0,3
CP39,Joliette,QC,2025-09-07,16.89,26.4,25.0,73.6,5,0,5
CP39,Joliette,QC,2025-09-14,14.51,22.4,0.2,80.09,1,0,1
CP39,Joliette,QC,2025-09-21,14.71,26.4,0.2,82.05,1,0,1
CP39,Joliette,QC,2025-09-28,15.94,22.9,17.5,57.67,4,0,4
CP39,Joliette,QC,2025-10-05,14.29,29.5,0.0,77.98,0,0,0
CP39,Joliette,QC,2025-10-12,11.81,28.3,18.0,70.15,2,0,2
CP39,Joliette,QC,2025-10-19,9.56,23.2,0.1,59.41,1,0,1
CP39,Joliette,QC,2025-10-26,9.14,20.0,42.1,25.61,6,0,6
CP39,Joliette,QC,2025-11-02,5.53,12.1,54.0,38.13,2,0,2
CP39,Joliette,QC,2025-11-09,2.61,10.6,36.4,30.02,5,2,7
CP39,Joliette,QC,2025-11-16,-1.13,2.0,40.3,13.1,0,7,7
CP39,Joliette,QC,2025-11-23,-3.26,2.5,3.0,37.07,0,4,4
CP39,Joliette,QC,2025-11-30,-0.69,3.0,21.2,24.23,2,4,6
CP39,Joliette,QC,2025-12-07,-10.7,1.2,5.7,33.72,0,6,6
CP39,Joliette,QC,2025-12-14,-11.9,-3.8,14.2,27.68,0,4,4
CP39,Joliette,QC,2025-12-21,-4.36,7.8,24.8,22.8,0,4,4
CP39,Joliette,QC,2025-12-28,-12.61,-4.3,12.2,38.96,0,5,5
CP39,Joliette,QC,2026-01-04,-14.6,2.1,11.2,40.69,0,2,2
CP39,Joliette,QC,2026-01-11,-5.04,5.4,27.3,21.6,0,5,5
CP39,Joliette,QC,2026-01-18,-6.29,3.2,14.8,21.6,0,6,6
CP39,Joliette,QC,2026-01-25,-14.53,-2.2,7.8,41.62,0,5,5
CP39,Joliette,QC,2026-02-01,-16.89,-11.2,8.4,46.91,0,3,3
CP39,Joliette,QC,2026-02-08,-13.7,-3.8,5.2,54.72,0,5,5
CP39,Joliette,QC,2026-02-15,-10.46,0.1,5.8,54.74,0,3,3
CP39,Joliette,QC,2026-02-22,-6.87,1.1,4.1,55.78,0,3,3
CP39,Joliette,QC,2026-03-01,-8.77,6.2,7.3,51.2,0,4,4
CP39,Joliette,QC,2026-03-08,-4.77,6.9,20.2,47.88,2,0,2
CP39,Joliette,QC,2026-03-15,-0.49,14.5,45.3,29.82,3,4,7
CP39,Joliette,QC,2026-03-22,-3.43,11.1,24.7,34.13,1,5,6
CP39,Joliette,QC,2026-04-05,2.98,12.8,58.28,22.02,3,3,4
CP39,Joliette,QC,2026-04-12,3.43,14.8,8.4,76.01,4,0,4
CP39,Joliette,QC,2026-04-19,4.92,12.6,5.1,39.85,2,0,2
CP40,Thetford Mines,QC,2023-11-05,0.1,3.2,0.0,7.74,0,0,0
CP40,Thetford Mines,QC,2023-11-12,-1.43,7.7,16.0,30.23,0,4,4
CP40,Thetford Mines,QC,2023-11-19,0.21,12.1,16.4,43.93,2,3,5
CP40,Thetford Mines,QC,2023-11-26,-4.17,2.3,16.9,39.65,0,4,4
CP40,Thetford Mines,QC,2023-12-03,-2.49,4.0,35.3,10.49,1,5,6
CP40,Thetford Mines,QC,2023-12-10,-8.57,6.9,24.6,36.58,1,3,4
CP40,Thetford Mines,QC,2023-12-17,-4.13,4.3,23.1,32.11,1,3,4
CP40,Thetford Mines,QC,2023-12-24,-3.87,11.8,25.0,34.96,1,1,2
CP40,Thetford Mines,QC,2023-12-31,-0.76,4.4,12.4,14.77,2,2,4
CP40,Thetford Mines,QC,2024-01-07,-9.0,-1.2,7.1,23.61,0,5,5
CP40,Thetford Mines,QC,2024-01-14,-6.7,2.2,43.4,22.98,0,7,7
CP40,Thetford Mines,QC,2024-01-21,-14.07,-7.4,9.4,27.37,0,5,5
CP40,Thetford Mines,QC,2024-01-28,-5.11,1.3,16.2,22.11,0,5,5
CP40,Thetford Mines,QC,2024-02-04,-7.3,0.5,5.8,39.27,1,2,3
CP40,Thetford Mines,QC,2024-02-11,-3.11,7.2,3.8,47.28,1,2,3
CP40,Thetford Mines,QC,2024-02-18,-9.86,0.1,6.4,36.07,0,6,6
CP40,Thetford Mines,QC,2024-02-25,-9.83,4.8,2.6,59.92,0,2,2
CP40,Thetford Mines,QC,2024-03-03,-2.59,10.7,18.1,46.09,2,3,5
CP40,Thetford Mines,QC,2024-03-10,1.7,12.1,43.9,42.41,0,4,4
CP40,Thetford Mines,QC,2024-03-17,-0.77,6.4,17.9,41.53,0,5,5
CP40,Thetford Mines,QC,2024-03-24,-7.14,2.5,32.5,39.08,0,6,6
CP40,Thetford Mines,QC,2024-03-31,0.19,9.2,3.5,53.1,3,0,3
CP40,Thetford Mines,QC,2024-04-07,-0.16,7.3,21.4,40.58,0,4,4
CP40,Thetford Mines,QC,2024-04-14,6.3,15.9,19.4,54.11,3,2,5
CP40,Thetford Mines,QC,2024-04-21,4.67,13.8,6.8,64.13,4,1,5
CP40,Thetford Mines,QC,2024-04-28,3.86,17.0,12.2,69.61,1,2,3
CP40,Thetford Mines,QC,2024-05-05,8.07,16.5,19.0,53.99,5,0,5
CP40,Thetford Mines,QC,2024-05-12,9.03,17.0,11.2,72.41,4,0,4
CP40,Thetford Mines,QC,2024-05-19,14.1,22.5,32.2,64.86,7,0,7
CP40,Thetford Mines,QC,2024-05-26,16.61,25.6,13.8,86.12,6,0,6
CP40,Thetford Mines,QC,2024-06-02,14.6,24.4,18.3,92.19,2,0,2
CP40,Thetford Mines,QC,2024-06-09,17.6,27.0,50.6,77.63,6,0,6
CP40,Thetford Mines,QC,2024-06-16,14.51,23.5,24.8,82.64,5,0,5
CP40,Thetford Mines,QC,2024-06-23,20.44,29.9,50.9,62.54,6,0,6
CP40,Thetford Mines,QC,2024-06-30,16.67,25.8,84.5,65.3,6,0,6
CP40,Thetford Mines,QC,2024-07-07,19.84,25.4,30.1,81.97,5,0,5
CP40,Thetford Mines,QC,2024-07-14,20.4,26.6,77.0,65.39,6,0,6
CP40,Thetford Mines,QC,2024-07-21,19.21,26.6,22.5,85.04,6,0,6
CP40,Thetford Mines,QC,2024-07-28,18.71,26.8,32.2,89.96,4,0,4
CP40,Thetford Mines,QC,2024-08-04,22.13,28.5,33.8,71.08,6,0,6
CP40,Thetford Mines,QC,2024-08-11,17.16,23.1,59.8,71.61,5,0,5
CP40,Thetford Mines,QC,2024-08-18,18.59,25.4,23.4,79.5,6,0,6
CP40,Thetford Mines,QC,2024-08-25,15.1,23.0,67.6,50.32,6,0,6
CP40,Thetford Mines,QC,2024-09-01,17.0,24.7,27.9,72.99,5,0,5
CP40,Thetford Mines,QC,2024-09-08,14.19,23.4,8.4,79.02,4,0,4
CP40,Thetford Mines,QC,2024-09-15,14.9,24.4,0.4,82.61,4,0,4
CP40,Thetford Mines,QC,2024-09-22,16.74,24.8,0.2,72.43,1,0,1
CP40,Thetford Mines,QC,2024-09-29,12.84,18.4,39.9,44.2,5,0,5
CP40,Thetford Mines,QC,2024-10-06,12.36,20.0,17.2,67.07,3,0,3
CP40,Thetford Mines,QC,2024-10-13,6.67,14.3,37.3,42.07,5,1,6
CP40,Thetford Mines,QC,2024-10-20,5.59,16.1,26.0,46.77,1,2,3
CP40,Thetford Mines,QC,2024-10-27,8.24,21.6,3.8,61.59,3,1,4
CP40,Thetford Mines,QC,2024-11-03,4.67,19.8,16.8,42.75,3,0,3
CP40,Thetford Mines,QC,2024-11-10,4.63,17.0,12.1,34.76,5,0,5
CP40,Thetford Mines,QC,2024-11-17,0.69,8.1,23.0,44.65,2,1,3
CP40,Thetford Mines,QC,2024-11-24,2.2,6.7,30.7,10.64,2,3,5
CP40,Thetford Mines,QC,2024-12-01,-2.07,1.5,27.2,17.89,0,7,7
CP40,Thetford Mines,QC,2024-12-08,-7.83,-0.7,18.1,24.85,0,5,5
CP40,Thetford Mines,QC,2024-12-15,-7.33,4.3,39.0,37.72,0,5,5
CP40,Thetford Mines,QC,2024-12-22,-7.23,5.2,19.4,20.62,1,4,5
CP40,Thetford Mines,QC,2024-12-29,-10.06,6.2,10.1,41.98,1,2,3
CP40,Thetford Mines,QC,2025-01-05,-5.83,7.2,50.2,9.35,1,6,7
CP40,Thetford Mines,QC,2025-01-12,-12.09,-5.5,14.6,18.5,0,4,4
CP40,Thetford Mines,QC,2025-01-19,-8.53,1.1,10.5,29.46,0,5,5
CP40,Thetford Mines,QC,2025-01-26,-16.81,-4.0,4.8,48.55,0,4,4
CP40,Thetford Mines,QC,2025-02-02,-15.19,-1.8,15.1,36.59,0,6,6
CP40,Thetford Mines,QC,2025-02-09,-11.4,-2.2,21.8,29.52,0,6,6
CP40,Thetford Mines,QC,2025-02-16,-14.09,-2.2,53.9,39.74,0,6,6
CP40,Thetford Mines,QC,2025-02-23,-13.17,-4.6,7.8,44.19,0,4,4
CP40,Thetford Mines,QC,2025-03-02,-6.7,4.7,21.3,40.26,1,6,7
CP40,Thetford Mines,QC,2025-03-09,-6.14,7.6,31.5,29.41,1,5,6
CP40,Thetford Mines,QC,2025-03-16,-1.17,13.1,2.9,62.33,2,1,3
CP40,Thetford Mines,QC,2025-03-23,0.96,16.9,15.4,59.04,0,4,4
CP40,Thetford Mines,QC,2025-03-30,-2.67,2.9,17.9,46.16,0,5,5
CP40,Thetford Mines,QC,2025-04-06,1.11,14.9,34.2,34.66,4,2,6
CP40,Thetford Mines,QC,2025-04-13,-0.93,6.5,14.2,50.73,2,3,5
CP40,Thetford Mines,QC,2025-04-20,4.14,18.0,19.4,51.75,4,2,6
CP40,Thetford Mines,QC,2025-04-27,5.99,15.3,44.5,39.37,6,1,7
CP40,Thetford Mines,QC,2025-05-04,9.4,23.0,24.8,72.7,4,0,4
CP40,Thetford Mines,QC,2025-05-11,9.34,19.1,14.9,43.54,5,0,5
CP40,Thetford Mines,QC,2025-05-18,14.64,25.2,29.5,76.05,4,0,4
CP40,Thetford Mines,QC,2025-05-25,6.59,12.3,25.6,16.67,5,0,5
CP40,Thetford Mines,QC,2025-06-01,13.04,23.2,35.6,62.98,5,0,5
CP40,Thetford Mines,QC,2025-06-08,15.84,25.6,5.9,93.84,3,0,3
CP40,Thetford Mines,QC,2025-06-15,13.69,20.5,9.8,85.97,4,0,4
CP40,Thetford Mines,QC,2025-06-22,18.26,25.9,57.9,71.94,5,0,5
CP40,Thetford Mines,QC,2025-06-29,17.94,28.8,30.9,70.03,6,0,6
CP40,Thetford Mines,QC,2025-07-06,18.6,26.2,55.8,76.64,5,0,5
CP40,Thetford Mines,QC,2025-07-13,20.13,27.9,89.8,82.78,6,0,6
CP40,Thetford Mines,QC,2025-07-20,19.83,27.9,22.6,90.93,6,0,6
CP40,Thetford Mines,QC,2025-07-27,17.99,27.6,6.8,90.83,4,0,4
CP40,Thetford Mines,QC,2025-08-03,17.96,25.5,11.3,92.31,4,0,4
CP40,Thetford Mines,QC,2025-08-10,19.27,28.6,0.8,95.28,2,0,2
CP40,Thetford Mines,QC,2025-08-17,20.26,29.8,11.9,81.61,3,0,3
CP40,Thetford Mines,QC,2025-08-24,16.51,25.2,9.2,82.54,3,0,3
CP40,Thetford Mines,QC,2025-08-31,13.67,20.3,18.9,64.87,6,0,6
CP40,Thetford Mines,QC,2025-09-07,15.69,23.8,15.6,69.77,4,0,4
CP40,Thetford Mines,QC,2025-09-14,12.51,19.8,0.5,82.77,2,0,2
CP40,Thetford Mines,QC,2025-09-21,12.69,22.2,0.1,81.84,1,0,1
CP40,Thetford Mines,QC,2025-09-28,13.99,20.3,36.4,52.69,5,0,5
CP40,Thetford Mines,QC,2025-10-05,11.74,24.5,0.0,77.2,0,0,0
CP40,Thetford Mines,QC,2025-10-12,9.64,24.7,22.4,70.79,2,0,2
CP40,Thetford Mines,QC,2025-10-19,7.24,20.9,2.9,58.74,3,0,3
CP40,Thetford Mines,QC,2025-10-26,6.83,13.1,26.1,24.21,6,1,7
CP40,Thetford Mines,QC,2025-11-02,3.86,10.6,35.4,30.25,4,0,4
CP40,Thetford Mines,QC,2025-11-09,1.01,10.4,31.8,21.5,2,5,7
CP40,Thetford Mines,QC,2025-11-16,-2.2,5.2,34.4,9.55,0,6,6
CP40,Thetford Mines,QC,2025-11-23,-3.51,1.1,8.4,18.63,0,5,5
CP40,Thetford Mines,QC,2025-11-30,-1.86,3.5,21.1,13.9,2,4,6
CP40,Thetford Mines,QC,2025-12-07,-10.61,0.0,14.3,27.48,0,6,6
CP40,Thetford Mines,QC,2025-12-14,-11.91,-4.2,19.4,25.37,0,6,6
CP40,Thetford Mines,QC,2025-12-21,-5.33,9.3,30.3,26.55,0,5,5
CP40,Thetford Mines,QC,2025-12-28,-13.13,-6.6,14.4,33.06,0,4,4
CP40,Thetford Mines,QC,2026-01-04,-15.04,2.2,21.7,26.21,0,4,4
CP40,Thetford Mines,QC,2026-01-11,-5.61,4.8,29.0,16.22,2,4,6
CP40,Thetford Mines,QC,2026-01-18,-6.39,4.2,24.7,14.06,0,7,7
CP40,Thetford Mines,QC,2026-01-25,-15.21,-2.7,8.5,45.12,0,6,6
CP40,Thetford Mines,QC,2026-02-01,-17.69,-9.8,11.8,47.13,0,4,4
CP40,Thetford Mines,QC,2026-02-08,-14.86,-5.2,3.3,49.29,0,4,4
CP40,Thetford Mines,QC,2026-02-15,-11.26,-4.3,10.0,47.09,0,4,4
CP40,Thetford Mines,QC,2026-02-22,-7.27,1.1,3.3,59.43,0,3,3
CP40,Thetford Mines,QC,2026-03-01,-9.57,4.7,6.7,32.62,0,5,5
CP40,Thetford Mines,QC,2026-03-08,-4.36,8.6,10.1,44.7,2,1,3
CP40,Thetford Mines,QC,2026-03-15,-1.17,11.7,36.0,34.76,4,3,7
CP40,Thetford Mines,QC,2026-03-22,-4.06,12.1,28.1,41.73,1,5,6
CP40,Thetford Mines,QC,2026-04-05,1.44,11.9,43.3,18.42,4,5,5
CP40,Thetford Mines,QC,2026-04-12,0.59,10.8,8.7,71.35,4,2,4
CP40,Thetford Mines,QC,2026-04-19,3.88,13.1,4.5,39.8,2,0,2
CP44,St-Constant,QC,2023-11-05,4.5,7.1,0.5,4.1,1,0,1
CP44,St-Constant,QC,2023-11-12,2.3,10.5,15.1,40.62,2,1,3
CP44,St-Constant,QC,2023-11-19,2.96,12.9,6.6,38.86,2,2,4
CP44,St-Constant,QC,2023-11-26,-0.73,4.8,18.4,43.54,2,2,4
CP44,St-Constant,QC,2023-12-03,0.81,8.4,38.5,27.77,1,5,6
CP44,St-Constant,QC,2023-12-10,-4.46,6.3,34.9,25.39,2,2,4
CP44,St-Constant,QC,2023-12-17,0.6,8.1,18.3,33.38,1,3,4
CP44,St-Constant,QC,2023-12-24,-1.79,8.9,43.5,25.54,2,1,3
CP44,St-Constant,QC,2023-12-31,0.93,6.6,14.4,11.11,3,2,5
CP44,St-Constant,QC,2024-01-07,-4.47,2.6,16.5,24.95,1,3,4
CP44,St-Constant,QC,2024-01-14,-3.2,4.2,33.7,29.32,0,5,5
CP44,St-Constant,QC,2024-01-21,-11.01,-5.3,3.6,37.48,0,3,3
CP44,St-Constant,QC,2024-01-28,-2.71,1.7,20.0,20.98,0,4,4
CP44,St-Constant,QC,2024-02-04,-4.59,2.2,4.2,27.35,0,2,2
CP44,St-Constant,QC,2024-02-11,-1.6,9.4,2.0,52.51,1,2,3
CP44,St-Constant,QC,2024-02-18,-5.73,2.5,9.7,43.8,0,7,7
CP44,St-Constant,QC,2024-02-25,-6.06,5.8,0.7,61.83,0,3,3
CP44,St-Constant,QC,2024-03-03,0.34,14.8,16.2,49.43,2,3,5
CP44,St-Constant,QC,2024-03-10,3.33,12.9,40.8,34.87,2,2,4
CP44,St-Constant,QC,2024-03-17,2.14,11.1,16.3,54.29,3,2,5
CP44,St-Constant,QC,2024-03-24,-2.94,4.7,12.0,51.71,0,4,4
CP44,St-Constant,QC,2024-03-31,3.49,13.9,2.8,69.44,1,0,1
CP44,St-Constant,QC,2024-04-07,3.04,11.6,38.2,45.21,1,3,4
CP44,St-Constant,QC,2024-04-14,9.66,21.4,61.8,49.26,5,0,5
CP44,St-Constant,QC,2024-04-21,7.31,13.2,13.7,61.96,6,0,6
CP44,St-Constant,QC,2024-04-28,7.3,19.9,17.0,76.02,3,1,4
CP44,St-Constant,QC,2024-05-05,10.79,20.1,34.6,40.91,6,0,6
CP44,St-Constant,QC,2024-05-12,12.26,20.9,15.1,74.29,5,0,5
CP44,St-Constant,QC,2024-05-19,17.13,24.3,37.0,78.97,4,0,4
CP44,St-Constant,QC,2024-05-26,19.64,28.7,8.5,86.02,2,0,2
CP44,St-Constant,QC,2024-06-02,17.74,26.2,10.7,87.08,3,0,3
CP44,St-Constant,QC,2024-06-09,20.33,29.6,30.9,85.45,5,0,5
CP44,St-Constant,QC,2024-06-16,17.3,28.3,20.2,73.25,3,0,3
CP44,St-Constant,QC,2024-06-23,24.04,34.5,43.8,57.65,6,0,6
CP44,St-Constant,QC,2024-06-30,19.7,27.6,52.9,65.9,5,0,5
CP44,St-Constant,QC,2024-07-07,22.67,29.0,18.0,88.19,5,0,5
CP44,St-Constant,QC,2024-07-14,23.31,29.0,46.4,74.64,4,0,4
CP44,St-Constant,QC,2024-07-21,21.96,29.5,18.5,84.81,6,0,6
CP44,St-Constant,QC,2024-07-28,21.43,28.1,36.3,89.93,4,0,4
CP44,St-Constant,QC,2024-08-04,24.87,30.5,39.7,79.14,6,0,6
CP44,St-Constant,QC,2024-08-11,19.66,25.8,93.9,69.15,4,0,4
CP44,St-Constant,QC,2024-08-18,21.71,28.5,8.9,85.43,6,0,6
CP44,St-Constant,QC,2024-08-25,17.76,25.4,43.5,51.49,5,0,5
CP44,St-Constant,QC,2024-09-01,19.74,28.5,35.1,69.54,3,0,3
CP44,St-Constant,QC,2024-09-08,16.73,24.8,17.0,69.3,3,0,3
CP44,St-Constant,QC,2024-09-15,17.79,27.1,0.0,79.8,0,0,0
CP44,St-Constant,QC,2024-09-22,19.89,27.0,0.8,80.37,2,0,2
CP44,St-Constant,QC,2024-09-29,15.94,21.8,27.6,45.4,3,0,3
CP44,St-Constant,QC,2024-10-06,15.33,22.1,13.6,69.78,4,0,4
CP44,St-Constant,QC,2024-10-13,10.16,16.8,6.1,51.6,5,0,5
CP44,St-Constant,QC,2024-10-20,8.54,19.2,14.4,53.75,3,0,3
CP44,St-Constant,QC,2024-10-27,11.17,23.0,2.9,54.89,3,0,3
CP44,St-Constant,QC,2024-11-03,9.01,23.2,11.1,51.68,4,0,4
CP44,St-Constant,QC,2024-11-10,8.7,20.2,9.4,41.37,6,0,6
CP44,St-Constant,QC,2024-11-17,3.51,11.9,15.7,54.9,2,0,2
CP44,St-Constant,QC,2024-11-24,5.44,10.2,12.8,28.25,5,0,5
CP44,St-Constant,QC,2024-12-01,1.14,5.5,16.2,22.12,3,3,6
CP44,St-Constant,QC,2024-12-08,-3.37,2.8,20.2,34.73,0,6,6
CP44,St-Constant,QC,2024-12-15,-3.69,4.6,36.4,31.61,0,5,5
CP44,St-Constant,QC,2024-12-22,-4.1,7.7,17.9,26.91,1,5,6
CP44,St-Constant,QC,2024-12-29,-8.81,6.3,16.6,27.71,1,2,3
CP44,St-Constant,QC,2025-01-05,-2.51,10.3,22.8,16.06,2,5,7
CP44,St-Constant,QC,2025-01-12,-9.81,-5.2,16.3,25.21,0,4,4
CP44,St-Constant,QC,2025-01-19,-5.44,1.5,8.8,24.01,0,7,7
CP44,St-Constant,QC,2025-01-26,-12.44,-1.5,4.6,51.13,0,6,6
CP44,St-Constant,QC,2025-02-02,-11.63,-0.2,11.9,42.94,0,6,6
CP44,St-Constant,QC,2025-02-09,-8.61,0.6,19.2,42.15,0,6,6
CP44,St-Constant,QC,2025-02-16,-10.17,2.5,50.1,44.29,0,5,5
CP44,St-Constant,QC,2025-02-23,-11.07,-1.0,3.0,61.29,0,4,4
CP44,St-Constant,QC,2025-03-02,-3.91,4.4,12.3,34.89,2,4,6
CP44,St-Constant,QC,2025-03-09,-3.66,7.2,24.4,40.28,1,6,7
CP44,St-Constant,QC,2025-03-16,1.6,15.5,9.5,57.89,2,1,3
CP44,St-Constant,QC,2025-03-23,2.24,17.4,7.8,60.18,3,2,5
CP44,St-Constant,QC,2025-03-30,-0.03,6.4,33.8,49.48,0,7,7
CP44,St-Constant,QC,2025-04-06,4.16,19.5,35.4,53.0,4,1,5
CP44,St-Constant,QC,2025-04-13,2.77,14.1,10.6,48.69,3,3,6
CP44,St-Constant,QC,2025-04-20,7.51,22.5,20.2,63.93,2,1,3
CP44,St-Constant,QC,2025-04-27,9.23,18.7,36.2,53.34,4,1,5
CP44,St-Constant,QC,2025-05-04,12.26,25.1,25.0,74.28,4,0,4
CP44,St-Constant,QC,2025-05-11,12.03,22.0,27.1,51.02,4,0,4
CP44,St-Constant,QC,2025-05-18,17.37,27.1,27.7,69.44,5,0,5
CP44,St-Constant,QC,2025-05-25,9.77,17.5,31.7,13.14,7,0,7
CP44,St-Constant,QC,2025-06-01,15.6,26.0,19.2,59.25,5,0,5
CP44,St-Constant,QC,2025-06-08,19.57,30.0,0.2,94.74,1,0,1
CP44,St-Constant,QC,2025-06-15,17.67,25.3,18.1,87.88,3,0,3
CP44,St-Constant,QC,2025-06-22,21.89,29.6,51.1,80.03,6,0,6
CP44,St-Constant,QC,2025-06-29,22.93,33.8,15.0,73.83,4,0,4
CP44,St-Constant,QC,2025-07-06,22.0,31.1,35.5,82.71,4,0,4
CP44,St-Constant,QC,2025-07-13,23.34,31.9,34.8,90.81,6,0,6
CP44,St-Constant,QC,2025-07-20,23.23,33.0,30.2,89.9,3,0,3
CP44,St-Constant,QC,2025-07-27,22.2,33.2,15.3,85.98,2,0,2
